budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://www.wantedmovie.com/,8909,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 9748, ""name"": ""revenge""}]",en,Wanted,"Doormat Wesley Gibson discovers that his recently murdered father – who Wesley never knew – belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",73.82289,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Kickstart Productions"", ""id"": 2526}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Top Cow Productions"", ""id"": 2528}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Ringerike Zweite Filmproduktion"", ""id"": 23955}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-06-2008,258270008,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Choose your destiny.,Wanted,6.4,2528
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.google.com,5174,"[{""id"": 1704, ""name"": ""ambassador""}]",en,Rush Hour 3,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",22.57178,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-08-2007,258022233,91.0,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,The Rush Is On!,Rush Hour 3,6.1,783
3500000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.google.com,9427,"[{""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 4378, ""name"": ""striptease""}, {""id"": 164852, ""name"": ""steel worker""}, {""id"": 164861, ""name"": ""repossession""}, {""id"": 164865, ""name"": ""male stripper""}]",en,The Full Monty,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",17.002623,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Redwave Films"", ""id"": 8764}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",13-08-1997,257850122,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The year's most revealing comedy.,The Full Monty,6.8,363
60000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.google.com,6947,"[{""id"": 1328, ""name"": ""secret""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 164092, ""name"": ""blindness""}, {""id"": 164663, ""name"": ""courtship""}, {""id"": 170179, ""name"": ""mentally handicapped man""}, {""id"": 206706, ""name"": ""human nature""}, {""id"": 220979, ""name"": ""aura""}, {""id"": 233027, ""name"": ""romantic""}, {""id"": 233324, ""name"": ""village council""}]",en,The Village,"When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.",27.491891,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-07-2004,256697520,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There is no turning back,The Village,6.2,1071
52000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.brockovich.com/movie.html,462,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 163212, ""name"": ""water pollution""}, {""id"": 196407, ""name"": ""environmental law""}]",en,Erin Brockovich,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",30.347332,"[{""name"": ""Jersey Films"", ""id"": 216}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-03-2000,256271286,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,She brought a small town to its feet and a huge corporation to its knees.,Erin Brockovich,7.1,716
6500000,"[{""id"": 27, ""name"": ""Horror""}]",http://annabellemovie.com/,250546,"[{""id"": 9675, ""name"": ""prequel""}, {""id"": 9707, ""name"": ""evil doll""}, {""id"": 10603, ""name"": ""killer doll""}, {""id"": 15285, ""name"": ""spin off""}, {""id"": 33630, ""name"": ""doll""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 180691, ""name"": ""killer toys""}, {""id"": 187065, ""name"": ""toy comes to life""}]",en,Annabelle,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",60.225219,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Safran Company"", ""id"": 11565}, {""name"": ""Evergreen Media Group"", ""id"": 31375}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-10-2014,255273813,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Before the Conjuring, there was Annabelle.",Annabelle,5.6,1517
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.google.com,9350,"[{""id"": 2805, ""name"": ""rocky mountains""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4702, ""name"": ""suitcase""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 159212, ""name"": ""mountain climbing""}, {""id"": 229053, ""name"": ""mountain""}]",en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",26.19909,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""RCS Video"", ""id"": 23246}, {""name"": ""Cliffhanger Productions"", ""id"": 45728}, {""name"": ""Pioneer"", ""id"": 45729}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",28-05-1993,255000211,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The height of adventure.,Cliffhanger,6.1,588
6000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://workingtitlefilms.com/film.php?filmID=59,712,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1334, ""name"": ""wedding vows""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3568, ""name"": ""lone wolf""}, {""id"": 3577, ""name"": ""snob""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 3583, ""name"": ""bridegroom""}, {""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 5347, ""name"": ""clumsy fellow""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 236055, ""name"": ""gay couple""}]",en,Four Weddings and a Funeral,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,29.834065,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",09-03-1994,254700832,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Five good reasons to stay single.,Four Weddings and a Funeral,6.6,632
80000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://hangoverpart2.warnerbros.com/,45243,"[{""id"": 1381, ""name"": ""sun glasses""}, {""id"": 6710, ""name"": ""interpol""}, {""id"": 11199, ""name"": ""undercover cop""}, {""id"": 11461, ""name"": ""hangover""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",58.040149,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Living Films"", ""id"": 2877}, {""name"": ""Green Hat Films"", ""id"": 3527}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-05-2011,254455986,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,The Wolfpack Is Back,The Hangover Part II,6.2,3739
30000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.google.com,9598,"[{""id"": 3020, ""name"": ""sheep""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 5608, ""name"": ""affection""}, {""id"": 8082, ""name"": ""piglet""}, {""id"": 11115, ""name"": ""heroism""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 18013, ""name"": ""separation""}, {""id"": 33671, ""name"": ""german shepherd""}, {""id"": 158019, ""name"": ""grandson""}, {""id"": 206052, ""name"": ""talking pig""}]",en,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mom, Babe realizes that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs Babe learns that a pig can be anything that he wants to be.",34.36645,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kennedy Miller Productions"", ""id"": 2537}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-07-1995,254134910,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A little pig goes a long way.,Babe,6.0,733
38000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",http://www.truegritmovie.com/,44264,"[{""id"": 1872, ""name"": ""loss of father""}, {""id"": 2123, ""name"": ""father murder""}, {""id"": 5901, ""name"": ""texas ranger""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 10085, ""name"": ""betrayal""}]",en,True Grit,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",49.292384,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Skydance Productions"", ""id"": 6277}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",22-12-2010,252276927,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Punishment Comes One Way or Another.,True Grit,7.2,1668
40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.americanhustle-movie.com/,168672,"[{""id"": 10453, ""name"": ""con artist""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,American Hustle,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",49.664128,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-12-2013,251171807,138.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone Hustles To Survive,American Hustle,6.8,2807
65000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://youvegotmail.warnerbros.com,9489,"[{""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 182195, ""name"": ""online dating""}, {""id"": 187056, ""name"": ""woman director""}]",en,You've Got Mail,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business.",28.540267,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-12-1998,250821495,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Someone you pass on the street may already be the love of your life.,You've Got Mail,6.3,838
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.google.com,9798,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 521, ""name"": ""washington d.c.""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 769, ""name"": ""falsely accused""}, {""id"": 1284, ""name"": ""identity""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2980, ""name"": ""wiretap""}, {""id"": 3376, ""name"": ""satellite""}, {""id"": 3635, ""name"": ""national security agency (nsa)""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 9778, ""name"": ""exploding building""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10092, ""name"": ""mystery""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 18419, ""name"": ""privacy""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 158938, ""name"": ""baltimore maryland""}, {""id"": 227411, ""name"": ""secret hideout""}]",en,Enemy of the State,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean.",41.207568,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""No Such Productions"", ""id"": 79209}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",20-11-1998,250649836,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's not paranoia if they're really after you.,Enemy of the State,6.7,1240
95000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.google.com,9342,"[{""id"": 387, ""name"": ""california""}, {""id"": 470, ""name"": ""spy""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 9725, ""name"": ""sword fight""}, {""id"": 9748, ""name"": ""revenge""}]",en,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",31.086791,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-07-1998,250288523,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No one has seen his face... but everyone ... knows this mark.,The Mask of Zorro,6.3,1183
80000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.warnerbros.com/archive/spacejam/movie/jam.htm,2300,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 176746, ""name"": ""basketball team""}, {""id"": 177208, ""name"": ""basketball game""}, {""id"": 177216, ""name"": ""referee""}, {""id"": 177218, ""name"": ""basketball court""}, {""id"": 177219, ""name"": ""tweety bird""}, {""id"": 177224, ""name"": ""speedy gonzales""}, {""id"": 177227, ""name"": ""cartoon chicken""}, {""id"": 177228, ""name"": ""sylvester the cat""}, {""id"": 177230, ""name"": ""cartoon reality crossover""}, {""id"": 177231, ""name"": ""basketball hoop""}, {""id"": 177232, ""name"": ""cartoon skunk""}]",en,Space Jam,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",36.125715,"[{""name"": ""Warner Bros. Family Entertainment"", ""id"": 3592}, {""name"": ""Northern Lights Entertainment"", ""id"": 8816}, {""name"": ""Courtside Seats Productions"", ""id"": 55527}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15-11-1996,250200000,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready to jam.,Space Jam,6.5,1288
100000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",http://www.eragonmovie.com/,2486,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 5457, ""name"": ""mythical creature""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 170362, ""name"": ""fantasy world""}, {""id"": 188178, ""name"": ""teenage hero""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Eragon,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",30.863434,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Mid Atlantic Films"", ""id"": 2735}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]",14-12-2006,249288105,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"As darkness falls, the last dragon will choose its rider.",Eragon,4.9,967
78000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.google.com,109451,"[{""id"": 1436, ""name"": ""inventor""}, {""id"": 10637, ""name"": ""food""}, {""id"": 14760, ""name"": ""scientist""}]",en,Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",41.247402,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony"", ""id"": 649}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",26-09-2013,248384621,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Something big was leftover.,Cloudy with a Chance of Meatballs 2,6.4,915
75000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",http://www.google.com,9741,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 4619, ""name"": ""train accident""}, {""id"": 5451, ""name"": ""comic book""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 163455, ""name"": ""super powers""}]",en,Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead – and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",42.006908,"[{""name"": ""Limited Edition Productions Inc."", ""id"": 3683}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Barry Mendel Productions"", ""id"": 17032}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-11-2000,248118121,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some things are only revealed by accident.,Unbreakable,6.9,1946
60000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.blairwitch.com/,2667,"[{""id"": 616, ""name"": ""witch""}, {""id"": 3392, ""name"": ""voodoo""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 5147, ""name"": ""sorcery""}, {""id"": 5729, ""name"": ""maryland""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 6686, ""name"": ""footage""}, {""id"": 8087, ""name"": ""horror""}, {""id"": 10984, ""name"": ""true""}, {""id"": 12105, ""name"": ""student""}, {""id"": 44451, ""name"": ""lost""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 196288, ""name"": ""film""}]",en,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",41.690578,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}, {""name"": ""Haxan Films"", ""id"": 15160}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14-07-1999,248000000,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The scariest movie of all time is a true story.,The Blair Witch Project,6.3,1055
16000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.google.com,8467,"[{""id"": 1420, ""name"": ""gas station""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 5303, ""name"": ""utah""}, {""id"": 6241, ""name"": ""stupidity""}, {""id"": 8126, ""name"": ""pill""}, {""id"": 9864, ""name"": ""prank""}, {""id"": 11333, ""name"": ""cigar smoking""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 18326, ""name"": ""fired from the job""}, {""id"": 159574, ""name"": ""clumsiness""}, {""id"": 160962, ""name"": ""stepmother stepdaughter relationship""}, {""id"": 167310, ""name"": ""sitting on a toilet""}, {""id"": 167584, ""name"": ""aspen colorado""}, {""id"": 167591, ""name"": ""parakeet""}, {""id"": 167598, ""name"": ""defecation""}, {""id"": 167608, ""name"": ""scooter""}, {""id"": 167615, ""name"": ""hotel suite""}, {""id"": 167617, ""name"": ""endangered species""}, {""id"": 167619, ""name"": ""foolish""}, {""id"": 215404, ""name"": ""laxative""}]",en,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",35.777067,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Motion Picture Corporation of America (MPCA)"", ""id"": 11061}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-12-1994,247275374,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"What the one doesn't have, the other is missing.",Dumb and Dumber,6.5,1859
80000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.sonypictures.com/movies/grownups2,109418,[],en,Grown Ups 2,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.",45.589568,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11-07-2013,246984278,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Just because they're a little older doesn't mean they've grown up.,Grown Ups 2,5.8,1155
99000000,"[{""id"": 16, ""name"": ""Animation""}]",http://www.peanutsmovie.com/,227973,"[{""id"": 11825, ""name"": ""based on comic strip""}, {""id"": 18035, ""name"": ""family""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 210469, ""name"": ""charlie brown""}, {""id"": 221015, ""name"": ""snoopy""}]",en,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home.",34.308098,"[{""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",05-11-2015,246233113,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The story of an underdog. And his dog.,The Peanuts Movie,6.5,604
